STATE,DISTRICT,BLOCK,CAT1,VAL1,CAT2,VAL2
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,DIGLIPUR,SGWE_NC,0,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,CAR NICOBAR,SGWE_NC,0,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,RANGAT,SGWE_NC,0.8533434580088345,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,CAR NICOBAR,SGWE_NC,2.0781473938296746,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,DIGLIPUR,SGWE_NC,0.04986287708800798,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,SGWE_NC,0.011164452383610584,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,GREAT NICOBAR,SGWE_NC,0.7793471055903546,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,PORT BLAIR,SGWE_NC,1.122617700809329,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,MAYABUNDER,SGWE_NC,0.004086358373629368,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,MAYABUNDER,SGWE_NC,0,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,NANCOWRY,SGWE_NC,0.6052525625878671,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,NANCOWRY,SGWE_NC,0.29937722145906354,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,GREAT NICOBAR,SGWE_NC,0,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,LITTLE ANDAMAN,SGWE_NC,2.387044833368374,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,GREAT NICOBAR,SGWE_NC,0.09321330524165229,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,RANGAT,SGWE_NC,0.8849792003391536,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,MAYABUNDER,SGWE_NC,3.2790916155371788,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,NANCOWRY,SGWE_NC,0.8808064570146353,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,DIGLIPUR,SGWE_NC,0.035217467864060575,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,PORT BLAIR,SGWE_NC,1.6641689220927371,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,DIGLIPUR,SGWE_NC,1.9510620393476872,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,MAYABUNDER,SGWE_NC,0.0025265285497726125,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,SGWE_NC,0.011932224962214622,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,SGWE_NC,0,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,FERRARGANJ,SGWE_NC,0,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,GREAT NICOBAR,SGWE_NC,0.17373175816539263,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,SGWE_NC,0.043313426142964885,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,DIGLIPUR,SGWE_NC,0.5243632731682956,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,PORT BLAIR,SGWE_NC,8.588277960863463,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,PORT BLAIR,SGWE_NC,0,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,PORT BLAIR,SGWE_NC,0.14231499051233396,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,CAR NICOBAR,SGWE_NC,1.9992901928309474,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,NANCOWRY,SGWE_NC,0.04231709610682716,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,NANCOWRY,SGWE_NC,0,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,SGWE_NC,0,CAU_NC,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,CAR NICOBAR,SGWE_PQ,0.9886465110345707,CAU_PQ,salinity
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,DIGLIPUR,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,CAR NICOBAR,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,RANGAT,SGWE_TOTAL,0.8533434580088345,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,CAR NICOBAR,SGWE_TOTAL,2.0781473938296746,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,CAR NICOBAR,SGWE_TOTAL,0,CAU_TOTAL,salinity
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,DIGLIPUR,SGWE_TOTAL,0.04986287708800798,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,SGWE_TOTAL,0.011164452383610584,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,GREAT NICOBAR,SGWE_TOTAL,0.7793471055903546,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,PORT BLAIR,SGWE_TOTAL,1.122617700809329,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,MAYABUNDER,SGWE_TOTAL,0.004086358373629368,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,MAYABUNDER,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,NANCOWRY,SGWE_TOTAL,0.6052525625878671,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,NANCOWRY,SGWE_TOTAL,0.29937722145906354,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,GREAT NICOBAR,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,LITTLE ANDAMAN,SGWE_TOTAL,2.387044833368374,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,GREAT NICOBAR,SGWE_TOTAL,0.09321330524165229,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,RANGAT,SGWE_TOTAL,0.8849792003391536,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,MAYABUNDER,SGWE_TOTAL,3.2790916155371788,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,NANCOWRY,SGWE_TOTAL,0.8808064570146353,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,DIGLIPUR,SGWE_TOTAL,0.035217467864060575,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,PORT BLAIR,SGWE_TOTAL,1.6641689220927371,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,DIGLIPUR,SGWE_TOTAL,1.9510620393476872,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,MAYABUNDER,SGWE_TOTAL,0.0025265285497726125,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,SGWE_TOTAL,0.011932224962214622,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,FERRARGANJ,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,GREAT NICOBAR,SGWE_TOTAL,0.17373175816539263,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,SGWE_TOTAL,0.043313426142964885,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,DIGLIPUR,SGWE_TOTAL,0.5243632731682956,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,PORT BLAIR,SGWE_TOTAL,8.588277960863463,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,PORT BLAIR,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,PORT BLAIR,SGWE_TOTAL,0.14231499051233396,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,CAR NICOBAR,SGWE_TOTAL,1.9992901928309474,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,NANCOWRY,SGWE_TOTAL,0.04231709610682716,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,NANCOWRY,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,SGWE_TOTAL,0,CAU_TOTAL,safe
ANDHRA PRADESH,Guntur,PHIRANGIPURAM,SGWE_C,25.969891902646065,CAU_C,safe
ANDHRA PRADESH,Palnadu,PEDAKURAPADU,SGWE_C,8.572673073258379,CAU_C,safe
ANDHRA PRADESH,Kakinada,THONDANGI,SGWE_C,44.98690123006992,CAU_C,safe
ANDHRA PRADESH,Konaseema,AMALAPURAM,SGWE_C,7.130612696306127,CAU_C,safe
ANDHRA PRADESH,Eluru,UNGUTURU (WEST GODAVARI),SGWE_C,2.5348941488499,CAU_C,safe
ANDHRA PRADESH,Kurnool,KALLUR,SGWE_C,19.807892004153686,CAU_C,safe
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,SGWE_C,32.15986746738455,CAU_C,safe
ANDHRA PRADESH,NTR,A KONDURU,SGWE_C,69.63609673182415,CAU_C,safe
ANDHRA PRADESH,Kakinada,THONDANGI,SGWE_C,10.01180067585689,CAU_C,safe
ANDHRA PRADESH,Bapatla,VEMURU,SGWE_C,37.55028583527418,CAU_C,safe
ANDHRA PRADESH,Guntur,THULLUR,SGWE_C,6.3938618925831205,CAU_C,safe
ANDHRA PRADESH,Palnadu,SATTENAPALLE,SGWE_C,43.59625146427177,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,BADVEL,SGWE_C,78.37349397590361,CAU_C,semi_critical
ANDHRA PRADESH,Nandyal,VELGODE,SGWE_C,10.626846078109615,CAU_C,Hilly Area
ANDHRA PRADESH,Srikakulam,GANGUVARI SINGADAM,SGWE_C,13.40817356205853,CAU_C,safe
ANDHRA PRADESH,West Godavari,ACHANTA,SGWE_C,18.550098420471457,CAU_C,safe
ANDHRA PRADESH,West Godavari,ACHANTA,SGWE_C,18.889470698608022,CAU_C,safe
ANDHRA PRADESH,Bapatla,NIZAMPATNAM,SGWE_C,9.139948546294503,CAU_C,safe
ANDHRA PRADESH,Krishna,PAMARRU,SGWE_C,9.792334032917264,CAU_C,safe
ANDHRA PRADESH,Konaseema,PAMARRU (EAST GODAVARI),SGWE_C,6.6925734024179615,CAU_C,safe
ANDHRA PRADESH,Bapatla,ADDANKI,SGWE_C,39.17283008855428,CAU_C,safe
ANDHRA PRADESH,Bapatla,ADDANKI,SGWE_C,1.1414313017625821,CAU_C,safe
ANDHRA PRADESH,Bapatla,ADDANKI,SGWE_C,17.22504441050893,CAU_C,safe
ANDHRA PRADESH,Bapatla,BHATTIPROLU,SGWE_C,5.6976222521310005,CAU_C,safe
ANDHRA PRADESH,Bapatla,BAPATLA,SGWE_C,22.534005203701877,CAU_C,safe
ANDHRA PRADESH,Eluru,AGIRIPALLE,SGWE_C,20.679190751445084,CAU_C,safe
ANDHRA PRADESH,NTR,NANDIGAMA,SGWE_C,44.29407042091984,CAU_C,safe
ANDHRA PRADESH,Bapatla,PARCHUR,SGWE_C,10.715096481271285,CAU_C,safe
ANDHRA PRADESH,Eluru,BHIMADOLE,SGWE_C,0.4281781151477778,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,THANDUR,SGWE_C,16.71254632080466,CAU_C,safe
ANDHRA PRADESH,Kurnool,KOWTHALAM,SGWE_C,29.455353834753616,CAU_C,safe
ANDHRA PRADESH,Kurnool,KOSIGI,SGWE_C,26.633545739280702,CAU_C,safe
ANDHRA PRADESH,Guntur,PEDAKAKANI,SGWE_C,0,CAU_C,safe
ANDHRA PRADESH,Krishna,PAMIDIMUKKALA,SGWE_C,55.78558336588444,CAU_C,safe
ANDHRA PRADESH,Eluru,AGIRIPALLE,SGWE_C,44.11372723234119,CAU_C,safe
ANDHRA PRADESH,Palnadu,IPURU,SGWE_C,81.8792910286978,CAU_C,semi_critical
ANDHRA PRADESH,Y.S.R Kadapa,SIMHADRIPURAM,SGWE_C,61.4365616720636,CAU_C,safe
ANDHRA PRADESH,Kakinada,PITHAPURAM,SGWE_C,11.158610106324673,CAU_C,safe
ANDHRA PRADESH,Vizianagaram,MENTADA,SGWE_C,8.259820927082302,CAU_C,safe
ANDHRA PRADESH,Nandyal,ALLAGADDA,SGWE_C,15.491159762558246,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,PULIVENDLA,SGWE_C,44.577352472089316,CAU_C,safe
ANDHRA PRADESH,Krishna,PAMARRU,SGWE_C,20.968153795644405,CAU_C,safe
ANDHRA PRADESH,Konaseema,MUMMIDIVARAM,SGWE_C,3.01882755669662,CAU_C,safe
ANDHRA PRADESH,Konaseema,AINAVILLI,SGWE_C,29.55590676747398,CAU_C,safe
ANDHRA PRADESH,Parvathipuram Manyam,BALIJIPETA,SGWE_C,97.61469232457743,CAU_C,critical
ANDHRA PRADESH,Krishna,GANNAVARAM,SGWE_C,17.169664475959877,CAU_C,safe
ANDHRA PRADESH,East Godavari,PERAVALI,SGWE_C,28.048117439173577,CAU_C,safe
ANDHRA PRADESH,Srikakulam,SANTHABOMMALI,SGWE_C,63.811440068985334,CAU_C,safe
ANDHRA PRADESH,Prakasam,RACHERLA,SGWE_C,123.9856668284125,CAU_C,over_exploited
ANDHRA PRADESH,Ananthapuramu,PAMIDI,SGWE_C,50.904447754841456,CAU_C,safe
ANDHRA PRADESH,Prakasam,DARSI,SGWE_C,0.8825259854873504,CAU_C,safe
ANDHRA PRADESH,Annamayya,T SUNDUPALLE,SGWE_C,8.184143222506393,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,MANUBOLU,SGWE_C,11.657495219139054,CAU_C,safe
ANDHRA PRADESH,Eluru,JANGAREDDIGUDEM,SGWE_C,5.1950541550848275,CAU_C,safe
ANDHRA PRADESH,Parvathipuram Manyam,JIYYAMMA VALASA,SGWE_C,2.4866785079928952,CAU_C,safe
ANDHRA PRADESH,Vizianagaram,REGIDIAMADALAVALASA,SGWE_C,37.778207857557575,CAU_C,safe
ANDHRA PRADESH,NTR,TIRUVURU,SGWE_C,51.91020805450785,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,CUDDAPAH MANDAL,SGWE_C,26.126429051782114,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,SRI AVADHUTHA KASINAYANA,SGWE_C,29.5134443021767,CAU_C,safe
ANDHRA PRADESH,Eluru,MUSUNURU,SGWE_C,37.49432591920109,CAU_C,safe
ANDHRA PRADESH,Eluru,DENDULURU,SGWE_C,405.4794520547945,CAU_C,over_exploited
ANDHRA PRADESH,Vizianagaram,DENKADA,SGWE_C,49.81713434961324,CAU_C,safe
ANDHRA PRADESH,Srikakulam,JALUMURU,SGWE_C,14.07011960371644,CAU_C,safe
ANDHRA PRADESH,Ananthapuramu,SINGANAMALA,SGWE_C,67.58634248640148,CAU_C,safe
ANDHRA PRADESH,Nandyal,SANJAMALA,SGWE_C,27.506839538479838,CAU_C,safe
ANDHRA PRADESH,Krishna,VUYYURU,SGWE_C,59.65045592705166,CAU_C,safe
ANDHRA PRADESH,Palnadu,MACHAVARAM,SGWE_C,54.12780906506346,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,VIDAVALUR,SGWE_C,4.283676865088797,CAU_C,safe
ANDHRA PRADESH,Parvathipuram Manyam,MAKKUVA,SGWE_C,0.6794751640112465,CAU_C,safe
ANDHRA PRADESH,Vizianagaram,BOBBILI,SGWE_C,30.118871264949238,CAU_C,safe
ANDHRA PRADESH,Parvathipuram Manyam,JIYYAMMA VALASA,SGWE_C,3.883437758600308,CAU_C,safe
ANDHRA PRADESH,Anakapalli,DEVARAPALLE (ANAKAPALLI),SGWE_C,18.367971997374756,CAU_C,safe
ANDHRA PRADESH,Nandyal,PANYAM,SGWE_C,25.113604089747234,CAU_C,safe
ANDHRA PRADESH,Nandyal,RUDRAVARAM,SGWE_C,10.326683235932917,CAU_C,safe
ANDHRA PRADESH,Konaseema,ALAMURU,SGWE_C,10.74294002991705,CAU_C,safe
ANDHRA PRADESH,West Godavari,PENUMANTRA,SGWE_C,0.2302103573540593,CAU_C,safe
ANDHRA PRADESH,Bapatla,TSUNDUR,SGWE_C,5.738302191224691,CAU_C,safe
ANDHRA PRADESH,Tirupati,BUCHINAIDU KHANDRI,SGWE_C,20.063323460320703,CAU_C,safe
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,SGWE_C,10.634328358208958,CAU_C,safe
ANDHRA PRADESH,Palnadu,ROMPICHERLA (GUNTUR),SGWE_C,14.767791513531572,CAU_C,safe
ANDHRA PRADESH,Bapatla,JANAKAVARAMPANGULU,SGWE_C,15.416098226466577,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,VEMPALLE,SGWE_C,49.76109215017065,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,VEERAPUNAYUNIPALLE,SGWE_C,11.637812585875238,CAU_C,safe
ANDHRA PRADESH,Eluru,BUTTAYAGUDEM,SGWE_C,4.9265750828991,CAU_C,safe
ANDHRA PRADESH,Srikakulam,JALUMURU,SGWE_C,79.51433165160505,CAU_C,semi_critical
ANDHRA PRADESH,Vizianagaram,PUSAPATIREGA,SGWE_C,21.430170098478065,CAU_C,safe
ANDHRA PRADESH,Srikakulam,JALUMURU,SGWE_C,3.9320720310006827,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,CHAPAD,SGWE_C,128.02493277927158,CAU_C,over_exploited
ANDHRA PRADESH,Nandyal,ALLAGADDA,SGWE_C,92.2084492790286,CAU_C,critical
ANDHRA PRADESH,Eluru,T NARASAPURAM,SGWE_C,3.6533140071155623,CAU_C,safe
ANDHRA PRADESH,Krishna,GANNAVARAM,SGWE_C,28.660322108345532,CAU_C,safe
ANDHRA PRADESH,Krishna,GUDIVADA,SGWE_C,7.795582503248159,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,BOGOLE,SGWE_C,2.865761689291101,CAU_C,safe
ANDHRA PRADESH,Eluru,CHINTALAPUDI,SGWE_C,177.63713080168776,CAU_C,over_exploited
ANDHRA PRADESH,Kakinada,KOTANANDURU,SGWE_C,7.848959602898488,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,NELLORE URBAN,SGWE_C,23.133191100274306,CAU_C,safe
ANDHRA PRADESH,Eluru,PADAVEGI,SGWE_C,3.3030866775504006,CAU_C,safe
ANDHRA PRADESH,Nandyal,NANDI KOTKUR,SGWE_C,19.989077007099947,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,ALLUR,SGWE_C,1.3746966081298824,CAU_C,safe
ANDHRA PRADESH,Bapatla,PITTALAVANIPALEM,SGWE_C,1.539426570136693,CAU_C,safe
ANDHRA PRADESH,Prakasam,KOTHAPATNAM,SGWE_C,20.69667089350266,CAU_C,safe
ANDHRA PRADESH,NTR,VEERULLAPADU,SGWE_C,53.263247447739424,CAU_C,safe
ANDHRA PRADESH,NTR,VATSAVAI,SGWE_C,65.21850242780476,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,ALLUR,SGWE_C,0.2863163934064479,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,PODLAKUR,SGWE_C,39.21799678628817,CAU_C,safe
ANDHRA PRADESH,Vizianagaram,SRUNGAVARAPUKOTA,SGWE_C,8.755107145835069,CAU_C,safe
ANDHRA PRADESH,Palnadu,DACHEPALLE,SGWE_C,5.616616183470359,CAU_C,safe
ANDHRA PRADESH,Parvathipuram Manyam,PACHIPENTA,SGWE_C,10.027855153203342,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,KODAVALUR,SGWE_C,33.06114959401807,CAU_C,safe
ANDHRA PRADESH,Nandyal,SANJAMALA,SGWE_C,48.07841349441532,CAU_C,safe
ANDHRA PRADESH,Kurnool,GONEGANDLA,SGWE_C,33.48277251662301,CAU_C,safe
ANDHRA PRADESH,Nandyal,KOILKUNTLA,SGWE_C,89.20503535092259,CAU_C,semi_critical
ANDHRA PRADESH,Vizianagaram,REGIDIAMADALAVALASA,SGWE_C,41.398128898128896,CAU_C,safe
ANDHRA PRADESH,Srikakulam,PALASA,SGWE_C,18.261344997266267,CAU_C,safe
ANDHRA PRADESH,Konaseema,AMALAPURAM,SGWE_C,11.038046031000471,CAU_C,safe
ANDHRA PRADESH,Konaseema,AMALAPURAM,SGWE_C,9.102741397543317,CAU_C,safe
ANDHRA PRADESH,Anakapalli,NARSIPATNAM,SGWE_C,15.951117074024381,CAU_C,safe
ANDHRA PRADESH,Palnadu,MACHERLA,SGWE_C,49.85965463813352,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,ANANTHASAGARAM,SGWE_C,10.013992035302982,CAU_C,safe
ANDHRA PRADESH,Kakinada,KOTHAPALLEE,SGWE_C,19.494645247657292,CAU_C,safe
ANDHRA PRADESH,Eluru,KUKUNOOR,SGWE_C,95.92039800995028,CAU_C,critical
ANDHRA PRADESH,Vizianagaram,REGIDIAMADALAVALASA,SGWE_C,25.4282917278512,CAU_C,safe
ANDHRA PRADESH,Palnadu,ACHAMPETA,SGWE_C,48.12015870017004,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,LINGALA,SGWE_C,53.352353780313834,CAU_C,safe
ANDHRA PRADESH,Vizianagaram,REGIDIAMADALAVALASA,SGWE_C,38.75074008288929,CAU_C,safe
ANDHRA PRADESH,Srikakulam,GARA,SGWE_C,60.475539349741716,CAU_C,safe
ANDHRA PRADESH,NTR,VIJAYAWADA RURAL,SGWE_C,4.403216816625527,CAU_C,safe
ANDHRA PRADESH,Srikakulam,HIRAMANDALAM,SGWE_C,48.64534172347493,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,VALLUR,SGWE_C,11.636519014385414,CAU_C,safe
ANDHRA PRADESH,Srikakulam,POLAKI,SGWE_C,22.178778481865983,CAU_C,safe
ANDHRA PRADESH,Eluru,BHIMADOLE,SGWE_C,8.795532727015692,CAU_C,safe
ANDHRA PRADESH,Anakapalli,CHODAVARAM,SGWE_C,48.7149070778964,CAU_C,safe
ANDHRA PRADESH,Konaseema,RAMACHANDRAPURAM,SGWE_C,36.96471394313121,CAU_C,safe
ANDHRA PRADESH,Tirupati,VARADAIAHPALEM,SGWE_C,20.52094989431804,CAU_C,safe
ANDHRA PRADESH,Krishna,PAMIDIMUKKALA,SGWE_C,69.79283189404447,CAU_C,safe
ANDHRA PRADESH,Guntur,PHIRANGIPURAM,SGWE_C,35.4556115058288,CAU_C,safe
ANDHRA PRADESH,Kakinada,KOTHAPALLEE,SGWE_C,27.596943107840367,CAU_C,safe
ANDHRA PRADESH,Konaseema,PAMARRU (EAST GODAVARI),SGWE_C,3.2804922775989245,CAU_C,safe
ANDHRA PRADESH,Eluru,BUTTAYAGUDEM,SGWE_C,22.39170225747407,CAU_C,safe
ANDHRA PRADESH,Eluru,JANGAREDDIGUDEM,SGWE_C,9.869404197258138,CAU_C,safe
ANDHRA PRADESH,Srikakulam,NARASANNAPETA,SGWE_C,4.9201423056543785,CAU_C,safe
ANDHRA PRADESH,Srikakulam,POLAKI,SGWE_C,26.76121189796482,CAU_C,safe
ANDHRA PRADESH,Krishna,BAPULAPAD,SGWE_C,57.04664751906506,CAU_C,safe
ANDHRA PRADESH,Parvathipuram Manyam,BALIJIPETA,SGWE_C,55.61475914746828,CAU_C,safe
ANDHRA PRADESH,Srikakulam,GARA,SGWE_C,33.94911063252772,CAU_C,safe
ANDHRA PRADESH,Srikakulam,SARUBUJJILI,SGWE_C,7.504769980920075,CAU_C,safe
ANDHRA PRADESH,Eluru,PEDAPADU,SGWE_C,3.3113003686284475,CAU_C,safe
ANDHRA PRADESH,Kurnool,HALAHARVI,SGWE_C,9.989055815341755,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,MUTHUKUR,SGWE_C,111.96114146933822,CAU_C,over_exploited
ANDHRA PRADESH,Krishna,UNGUTURU,SGWE_C,21.785237140948567,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,THOTAPALLIGUDUR,SGWE_C,56.20396008567996,CAU_C,safe
ANDHRA PRADESH,Bapatla,KORISAPADU,SGWE_C,41.55010318734236,CAU_C,safe
ANDHRA PRADESH,Srikakulam,AMADALAVALASA,SGWE_C,11.334641805691852,CAU_C,safe
ANDHRA PRADESH,Ananthapuramu,SINGANAMALA,SGWE_C,40.33419023136246,CAU_C,safe
ANDHRA PRADESH,Annamayya,PULLAMPETA,SGWE_C,63.300168950628866,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,KONDAPURAM,SGWE_C,61.44391540250248,CAU_C,safe
ANDHRA PRADESH,Srikakulam,VAJRAPUKOTHURU,SGWE_C,20.07464676086377,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,CHAPAD,SGWE_C,131.57430046183103,CAU_C,over_exploited
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,THOTAPALLIGUDUR,SGWE_C,33.617005181739096,CAU_C,safe
ANDHRA PRADESH,Annamayya,LAKKIREDDIPALLE,SGWE_C,86.21828129421753,CAU_C,semi_critical
ANDHRA PRADESH,Annamayya,KODUR,SGWE_C,64.45258364680261,CAU_C,safe
ANDHRA PRADESH,Y.S.R Kadapa,BADVEL,SGWE_C,24.331079094384002,CAU_C,safe
ANDHRA PRADESH,Annamayya,RAJAMPET,SGWE_C,58.42217484008528,CAU_C,safe
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,ANANTHASAGARAM,SGWE_C,10.856210738208446,CAU_C,safe
ANDHRA PRADESH,Eluru,AGIRIPALLE,SGWE_C,50.991640714636944,CAU_C,safe
ANDHRA PRADESH,Palnadu,KROSURU,SGWE_C,35.34722222222222,CAU_C,safe
ANDHRA PRADESH,Guntur,THULLUR,SGWE_C,30.28246113422378,CAU_C,safe
